id_vuelo,aeropuerto_origen,aeropuerto_destino,hora_salida_programada,dia_semana,distancia_vuelo,condiciones_climaticas,congestion_aerea,tipo_avion,ocupacion_vuelo,temporada_alta,puerta_embarque,visibilidad,tiempo_estimado_vuelo
28046,EZE,MIA,12:45,Lunes,7720,Nublado,Baja,Boeing 787,62,FALSE,8,16.8,613
12929,GRU,PTY,07:45,Viernes,4630,Despejado,Media,Boeing 787,75.4,FALSE,2,5.8,383
28458,MDE,PTY,17:30,Sábado,715,Nublado,Alta,Embraer E190,88.1,FALSE,43,15,100
21323,BOG,MEX,15:30,Jueves,2700,Lluvia,Media,Boeing 737 MAX,90.3,TRUE,16,28.2,243
18484,PTY,BOG,14:00,Sábado,650,Despejado,Baja,Boeing 737,99.1,TRUE,14,16.2,87
28399,AMS,GRU,00:00,Lunes,9850,Despejado,Baja,Airbus A330,27.2,FALSE,38,14.1,769
24064,MAD,EZE,11:00,Miércoles,10050,Despejado,Media,Boeing 777,79.5,FALSE,18,15.3,776
28497,GRU,MIA,02:00,Miércoles,7520,Tormenta,Baja,Airbus A330,71,FALSE,26,3.1,593
29752,UIO,EZE,09:30,Martes,3900,Despejado,Media,Boeing 787,81.3,TRUE,17,11.8,315
11594,CLO,MDE,08:00,Miércoles,265,Despejado,Alta,ATR 72,49.9,TRUE,5,13,62
19660,GRU,MVD,14:15,Domingo,1550,Despejado,Alta,Embraer E195,89.2,FALSE,48,24.5,143
16533,BOG,PTY,07:00,Domingo,650,Nublado,Media,Embraer E190,52.3,FALSE,36,5.9,84
10701,MDE,BGA,08:45,Viernes,295,Nublado,Baja,Airbus A320,76.4,FALSE,17,18.1,68
23645,EZE,GRU,17:30,Jueves,1760,Tormenta,Media,Embraer E195,56.3,FALSE,37,1.3,164
25426,PTY,MEX,03:00,Martes,2280,Despejado,Media,Boeing 757,87.4,FALSE,1,19.5,197
19129,BOG,PEI,15:00,Viernes,265,Nublado,Alta,Airbus A320,84,TRUE,4,6.3,45
24809,BRC,EZE,22:15,Lunes,1650,Despejado,Media,Boeing 757,85.1,FALSE,2,23.6,158
16199,GIG,GRU,06:30,Sábado,360,Lluvia,Baja,Embraer E190,86,FALSE,28,8.2,54
13996,BOG,CTG,08:15,Viernes,135,Lluvia,Media,Boeing 737,82.4,FALSE,41,24,35
17472,CWB,GRU,13:30,Miércoles,410,Nublado,Media,Embraer E190,70.3,TRUE,29,15.4,53
11315,PTY,CLT,09:45,Miércoles,2890,Despejado,Media,Boeing 757,97,TRUE,15,22.1,242
18740,CTG,BOG,14:30,Sábado,135,Lluvia,Media,ATR 72,84.9,FALSE,24,25.2,45
10765,PTY,SJO,07:00,Viernes,580,Niebla,Baja,Embraer E190,68.1,TRUE,29,1.1,76
27734,GRU,GIG,01:45,Martes,360,Despejado,Baja,Airbus A320,63.6,FALSE,1,12.3,55
14343,MIA,GRU,07:30,Domingo,7520,Niebla,Media,Boeing 777,84.7,TRUE,36,1.1,613
15953,EZE,ROS,06:00,Miércoles,295,Lluvia,Baja,Airbus A320,89,FALSE,39,18.4,46
17320,POA,GRU,16:00,Miércoles,1110,Nublado,Baja,Embraer E195,79.8,FALSE,44,15.4,119
22549,COR,EZE,12:45,Miércoles,695,Despejado,Alta,Boeing 737,75.5,TRUE,23,28.2,91
19836,LIM,GRU,15:45,Jueves,3620,Despejado,Baja,Boeing 787,71.7,FALSE,41,16,306
23989,MDE,GRU,13:15,Jueves,4180,Nublado,Baja,Airbus A350,65.8,FALSE,1,15.3,362
10039,PEI,MDE,06:15,Viernes,140,Tormenta,Media,Embraer E190,55.5,TRUE,46,1.3,49
13614,BOG,BGA,08:45,Martes,310,Despejado,Alta,Embraer E190,93.3,FALSE,10,9.1,46
11456,BAQ,MDE,07:45,Lunes,310,Despejado,Baja,Airbus A320,66.3,FALSE,40,26.8,45
25111,PTY,JFK,17:00,Sábado,3520,Nublado,Alta,Boeing 787,81.5,FALSE,34,12.6,305
23344,MIA,MDE,17:00,Domingo,2750,Despejado,Alta,Embraer E195,81.3,FALSE,21,7.2,234
18140,AMS,GRU,14:45,Martes,9850,Nublado,Media,Boeing 787,97.1,TRUE,47,19.1,766
12895,AEP,EZE,06:30,Jueves,35,Niebla,Baja,Airbus A320,51.2,FALSE,22,2.6,40
23254,BOG,BGA,14:45,Viernes,310,Niebla,Alta,Embraer E190,82.3,FALSE,36,2.9,55
17782,EZE,TUC,14:30,Domingo,1230,Tormenta,Media,Boeing 757,41.4,FALSE,10,0.6,118
15626,BOG,LIM,05:15,Sábado,1890,Lluvia,Baja,Embraer E195,78.6,FALSE,12,20,164
28270,EZE,AEP,19:15,Lunes,35,Despejado,Alta,Airbus A320,37.1,FALSE,35,14.6,25
26919,BOG,BGA,06:00,Martes,310,Nublado,Baja,ATR 72,85.6,FALSE,10,12.2,55
11054,LIM,GRU,07:00,Sábado,3620,Nublado,Media,Airbus A330,86.2,FALSE,46,6.3,294
23696,BOG,BAQ,16:30,Domingo,145,Tormenta,Baja,Airbus A320,73.1,FALSE,18,4.4,46
20334,GRU,SCL,14:45,Martes,2620,Despejado,Media,Airbus A320neo,82.3,FALSE,32,6.2,220
24868,EZE,AEP,18:45,Sábado,35,Despejado,Baja,ATR 72,65.8,TRUE,20,7,43
23962,PEI,MDE,15:00,Jueves,140,Despejado,Baja,Embraer E190,81.4,TRUE,29,12.9,42
22551,EZE,MAD,16:45,Viernes,10050,Nublado,Alta,Airbus A330,56.4,TRUE,29,6.4,786
16146,BOG,MDE,06:30,Sábado,235,Nublado,Media,Airbus A320,64.7,FALSE,20,6.9,40
15949,CWB,GRU,05:15,Jueves,410,Despejado,Baja,Airbus A320,63.7,TRUE,44,19.4,53
12808,PTY,MDE,04:00,Domingo,715,Lluvia,Media,Embraer E190,70,FALSE,20,10.6,73
24158,POA,GRU,03:30,Miércoles,1110,Nublado,Alta,Boeing 737 MAX,79.4,TRUE,44,8.8,110
17557,SCL,GRU,13:45,Sábado,2620,Lluvia,Alta,Airbus A320neo,79.1,FALSE,39,22.4,238
23899,PEI,BOG,16:30,Domingo,265,Nublado,Alta,Embraer E190,56.9,TRUE,3,20.2,53
10305,EZE,TUC,05:00,Domingo,1230,Tormenta,Baja,Airbus A320neo,70.5,TRUE,5,0.7,112
28891,SSA,GRU,01:45,Martes,1940,Lluvia,Media,Embraer E195,74.7,FALSE,38,5.9,188
15225,BOG,EZE,09:15,Jueves,4650,Despejado,Media,Airbus A330,55.8,FALSE,37,13,381
25120,BOG,PEI,22:30,Sábado,265,Despejado,Alta,Embraer E190,86.4,FALSE,43,24.5,67
17729,EZE,MVD,14:00,Viernes,210,Despejado,Alta,ATR 72,71.4,TRUE,3,5.1,61
27203,MDE,PTY,00:00,Sábado,715,Nublado,Media,ATR 72,78.3,TRUE,40,6.4,80
16696,BOG,CCS,06:45,Jueves,1010,Despejado,Media,Boeing 757,59.8,TRUE,15,22,97
25404,MVD,GRU,04:15,Jueves,1550,Lluvia,Media,Airbus A320neo,58.6,FALSE,30,16.2,144
10253,PTY,MEX,06:45,Viernes,2280,Despejado,Media,Boeing 757,37.7,FALSE,32,11.5,206
10512,JFK,MDE,09:00,Viernes,3560,Despejado,Media,Boeing 777,75.1,FALSE,15,5.1,308
27733,EZE,AEP,10:30,Viernes,35,Despejado,Media,ATR 72,78.9,FALSE,9,29.1,51
23001,BGA,MDE,17:30,Lunes,295,Despejado,Media,Embraer E190,39,TRUE,43,15.1,70
25309,TUC,EZE,19:30,Viernes,1230,Despejado,Media,Boeing 737 MAX,78.3,FALSE,32,24.1,129
16970,CTG,MDE,07:15,Martes,365,Despejado,Media,ATR 72,60.1,TRUE,13,29.9,64
28532,MDE,BGA,04:00,Sábado,295,Despejado,Alta,Boeing 737,55.1,FALSE,24,9,66
19359,MDE,CLO,17:45,Viernes,265,Tormenta,Baja,Airbus A320,77.5,TRUE,12,1.5,45
22358,MDE,PTY,16:15,Miércoles,715,Lluvia,Media,Boeing 737,92.5,FALSE,14,5.9,87
28125,GRU,CWB,08:30,Jueves,410,Nublado,Media,Boeing 737,96.3,FALSE,14,9.4,74
10751,EZE,PTY,05:15,Viernes,5100,Tormenta,Baja,Airbus A330,83.5,FALSE,40,1,429
25546,GRU,MVD,00:30,Jueves,1550,Despejado,Media,Airbus A320neo,84.3,FALSE,26,12.4,145
19855,EZE,MAD,15:45,Jueves,10050,Nublado,Media,Airbus A350,92.6,FALSE,25,10.9,795
10743,BOG,MEX,05:30,Lunes,2700,Despejado,Media,Boeing 737 MAX,80.2,TRUE,18,18.4,228
29369,MEX,GRU,07:15,Lunes,7300,Despejado,Media,Boeing 787,48.8,TRUE,39,14.4,567
10177,MAD,EZE,08:30,Sábado,10050,Tormenta,Media,Airbus A350,54.8,FALSE,16,2.6,800
21207,MIA,GRU,17:30,Viernes,7520,Nublado,Baja,Airbus A330,86.1,TRUE,39,28.2,611
18286,MVD,GRU,13:15,Miércoles,1550,Lluvia,Media,Embraer E195,63.5,FALSE,39,13.8,165
27560,MVD,EZE,05:45,Miércoles,210,Nublado,Media,Embraer E190,71.2,FALSE,19,12.7,51
22866,GRU,EZE,14:45,Sábado,1760,Despejado,Baja,Boeing 757,89.9,FALSE,15,18.2,179
19578,MIA,PTY,14:45,Domingo,2200,Niebla,Baja,Embraer E195,95,FALSE,17,2.2,191
18770,UIO,BOG,16:30,Domingo,730,Despejado,Baja,Airbus A320,70.3,TRUE,19,26.9,95
16887,BOG,CLO,05:15,Jueves,300,Despejado,Media,Airbus A320,90.7,FALSE,38,14.1,69
18192,GIG,EZE,12:30,Sábado,1970,Despejado,Baja,Boeing 757,63,TRUE,46,24.9,196
27416,BOG,BAQ,05:15,Domingo,145,Despejado,Baja,Boeing 737,65.7,FALSE,39,13,30
24323,GRU,SCL,14:00,Jueves,2620,Despejado,Media,Boeing 737 MAX,43.1,FALSE,45,23,232
10382,MDE,BGA,06:00,Jueves,295,Despejado,Alta,Airbus A320,49.5,TRUE,22,25,58
24753,MDE,PEI,19:00,Martes,140,Despejado,Baja,Airbus A320,64.3,TRUE,37,26,56
19932,PTY,UIO,13:30,Sábado,1420,Lluvia,Alta,Embraer E195,82,FALSE,34,22.9,147
25887,CWB,GRU,12:45,Viernes,410,Niebla,Media,Embraer E190,92.3,TRUE,15,1.1,74
17202,BOG,MIA,14:45,Miércoles,3160,Despejado,Baja,Airbus A350,66.2,TRUE,22,22.7,275
19746,CCS,EZE,13:00,Martes,4300,Nublado,Baja,Airbus A350,81.5,TRUE,5,26.7,349
24806,CTG,BOG,02:15,Martes,135,Despejado,Baja,Airbus A320,91.6,TRUE,25,24.4,33
18646,GRU,EZE,14:15,Sábado,1760,Despejado,Alta,Airbus A320neo,56.1,FALSE,15,15.3,163
19871,EZE,ROS,19:45,Martes,295,Despejado,Media,Boeing 737,92.8,TRUE,9,21,45
17516,GRU,MEX,15:45,Viernes,7300,Nublado,Baja,Boeing 777,47.1,TRUE,1,26.9,581
16016,MDE,CLO,06:45,Miércoles,265,Tormenta,Baja,ATR 72,57.6,FALSE,10,0.7,68
25808,BAQ,BOG,21:30,Jueves,145,Despejado,Baja,Boeing 737,90.8,FALSE,39,9.2,35
19779,GRU,SSA,13:00,Viernes,1940,Nublado,Baja,Boeing 737 MAX,69.8,FALSE,24,22.7,189
23267,GRU,EZE,14:45,Lunes,1760,Lluvia,Baja,Embraer E195,84.5,FALSE,24,9.1,158
18744,GRU,LIM,14:45,Domingo,3620,Despejado,Media,Boeing 777,76.1,TRUE,14,5.1,310
10985,BOG,BGA,05:30,Viernes,310,Tormenta,Media,Embraer E190,79.2,FALSE,12,4.4,61
10440,GRU,AMS,08:00,Jueves,9850,Nublado,Media,Boeing 777,32,FALSE,36,12.2,767
18399,PTY,CLT,17:00,Sábado,2890,Nublado,Media,Embraer E195,79.6,FALSE,21,15.6,252
13782,PTY,CCS,08:30,Jueves,1010,Nublado,Media,Embraer E195,70.8,TRUE,46,27.7,118
25655,SCL,GRU,12:30,Miércoles,2620,Nublado,Media,Boeing 757,58.3,TRUE,48,23.5,243
22732,UIO,PTY,17:45,Domingo,1420,Despejado,Alta,Embraer E195,89.1,FALSE,48,22.9,135
29531,AEP,EZE,11:45,Martes,35,Despejado,Alta,Airbus A320,87.5,FALSE,37,16.8,48
15473,MDE,CTG,08:45,Lunes,365,Nublado,Alta,ATR 72,84.9,FALSE,23,17.7,58
22197,EZE,PTY,13:30,Viernes,5100,Niebla,Alta,Boeing 777,90.2,FALSE,36,0.6,404
28910,BGA,MDE,02:45,Lunes,295,Lluvia,Alta,Embraer E190,70,FALSE,4,14.3,60
23800,ROS,EZE,19:00,Lunes,295,Despejado,Baja,Embraer E190,51.5,FALSE,27,18.8,51
23189,ROS,EZE,15:15,Viernes,295,Nublado,Media,Boeing 737,90.9,TRUE,4,16.8,47
22510,EZE,GIG,14:30,Sábado,1970,Despejado,Baja,Boeing 737 MAX,88.1,FALSE,45,26.6,178
11227,MEX,PTY,06:45,Lunes,2280,Lluvia,Baja,Embraer E195,66.7,FALSE,40,27.1,193
17986,JFK,EZE,12:30,Domingo,8530,Despejado,Baja,Airbus A330,57.5,TRUE,27,20.1,667
24184,BGA,BOG,18:30,Domingo,310,Despejado,Alta,Embraer E190,75.7,FALSE,27,10.9,57
21634,LIM,MDE,16:45,Domingo,2100,Despejado,Media,Boeing 757,66.4,FALSE,47,7,199
27958,BGA,BOG,09:30,Miércoles,310,Lluvia,Alta,Airbus A320,92.1,FALSE,15,23.8,52
10904,IGR,EZE,07:45,Sábado,1100,Tormenta,Alta,Embraer E195,43.9,FALSE,26,1.3,128
23981,UIO,PTY,20:00,Miércoles,1420,Despejado,Baja,Airbus A320neo,90.3,FALSE,41,15.4,145
25271,EZE,BRC,10:15,Viernes,1650,Despejado,Media,Airbus A320neo,86.1,TRUE,2,15.3,164
18281,CLO,MDE,13:00,Domingo,265,Lluvia,Baja,Boeing 737,57.7,FALSE,13,16.2,49
17108,LIM,PTY,14:45,Domingo,2970,Despejado,Baja,Boeing 737 MAX,89.1,FALSE,23,21.2,252
23343,UIO,EZE,18:00,Viernes,3900,Nublado,Baja,Airbus A330,74.4,FALSE,21,26,340
21009,BOG,EZE,13:00,Martes,4650,Despejado,Media,Boeing 777,91.5,FALSE,8,17.9,379
10367,BOG,CTG,09:15,Martes,135,Nublado,Baja,Airbus A320,79.8,TRUE,37,5.6,33
20135,MDE,CTG,15:00,Viernes,365,Lluvia,Baja,Airbus A320,93.1,FALSE,31,9.3,73
13080,MAD,GRU,06:45,Miércoles,9350,Nublado,Alta,Airbus A330,73.2,TRUE,40,14.6,750
26768,GRU,AMS,11:00,Lunes,9850,Despejado,Media,Boeing 777,87.6,FALSE,33,19.8,767
13017,MDE,LIM,06:15,Domingo,2100,Despejado,Baja,Boeing 737 MAX,22.6,TRUE,23,5,205
16937,GRU,EZE,06:45,Viernes,1760,Tormenta,Alta,Airbus A320neo,69.2,FALSE,19,4.9,166
27994,ROS,EZE,16:15,Sábado,295,Despejado,Media,Embraer E190,98.7,FALSE,28,28.7,51
20747,MDE,PTY,16:15,Sábado,715,Despejado,Baja,Airbus A320,86.6,TRUE,35,25.9,99
11654,GRU,POA,08:30,Sábado,1110,Despejado,Alta,Boeing 737 MAX,76.1,TRUE,1,27.7,108
25924,GRU,MVD,04:30,Jueves,1550,Despejado,Baja,Embraer E195,57.6,FALSE,1,30,162
13423,EZE,NQN,08:30,Domingo,1150,Nublado,Media,Boeing 757,71.9,FALSE,43,21.7,134
23314,MVD,GRU,14:30,Viernes,1550,Despejado,Media,Boeing 737 MAX,53.3,FALSE,18,9.9,139
25869,PTY,SJO,09:30,Miércoles,580,Nublado,Media,Boeing 737,85.5,FALSE,8,29.8,71
18926,SJO,PTY,16:15,Domingo,580,Nublado,Media,Airbus A320,91.1,FALSE,9,9.6,90
23187,EZE,SCL,18:45,Martes,1140,Despejado,Baja,Boeing 757,91.9,TRUE,35,16.2,126
11207,MEX,PTY,09:00,Lunes,2280,Despejado,Media,Airbus A320neo,43.2,FALSE,35,9.2,202
22716,MEX,BOG,14:15,Lunes,2700,Lluvia,Media,Embraer E195,78.9,FALSE,16,9,248
18929,EZE,MDZ,13:45,Miércoles,1040,Tormenta,Media,Airbus A320neo,72.4,FALSE,32,3.6,119
24478,EZE,ASU,01:45,Miércoles,1050,Nublado,Baja,Boeing 757,72.4,TRUE,28,14,125
11487,ROS,EZE,08:30,Viernes,295,Nublado,Baja,Boeing 737,65,FALSE,7,12.9,58
22327,EZE,BOG,13:15,Domingo,4650,Despejado,Media,Airbus A330,60.4,FALSE,49,6.5,391
21960,GUA,PTY,14:15,Domingo,820,Despejado,Baja,Airbus A320neo,90.6,FALSE,11,8.5,109
10086,MDE,MIA,07:15,Martes,2750,Despejado,Alta,Boeing 737 MAX,76.1,TRUE,32,13.6,251
15666,GRU,MEX,07:45,Martes,7300,Despejado,Media,Airbus A350,99.8,TRUE,1,10.3,591
10168,MDE,PEI,06:00,Lunes,140,Lluvia,Baja,Embraer E190,85.3,TRUE,44,28.6,45
15378,IAH,PTY,09:00,Jueves,2860,Niebla,Baja,Boeing 737 MAX,70.3,TRUE,39,2.9,236
25941,UIO,BOG,04:15,Domingo,730,Lluvia,Media,Airbus A320,52.2,TRUE,43,16.1,75
25632,BOG,PEI,01:15,Domingo,265,Despejado,Media,Boeing 737,49.1,FALSE,28,6.2,64
14895,UIO,EZE,05:15,Martes,3900,Lluvia,Baja,Airbus A330,60,TRUE,19,13,313
17204,EZE,ROS,16:00,Jueves,295,Despejado,Baja,ATR 72,31.3,TRUE,27,23,49
28888,EZE,IGR,15:00,Sábado,1100,Despejado,Baja,Boeing 757,84.8,FALSE,11,10.7,118
11419,EZE,COR,08:00,Jueves,695,Despejado,Baja,Boeing 737,84.2,FALSE,48,17.5,82
17749,CLO,MDE,13:30,Jueves,265,Lluvia,Baja,Airbus A320,50.5,FALSE,37,20.3,47
12255,FLN,GRU,09:45,Sábado,690,Niebla,Media,Boeing 737,80,FALSE,48,3,91
14064,BOG,CTG,11:00,Domingo,135,Despejado,Media,Airbus A320,51.4,FALSE,31,28.8,54
18861,BOG,CTG,15:30,Viernes,135,Nublado,Media,Boeing 737,65,FALSE,39,10.4,38
29647,BOG,MIA,16:15,Viernes,3160,Despejado,Alta,Boeing 787,92.8,TRUE,29,11.2,267
19015,EZE,IGR,14:15,Jueves,1100,Despejado,Media,Boeing 737 MAX,84.1,FALSE,5,27.3,120
18395,EZE,SCL,16:00,Lunes,1140,Lluvia,Baja,Boeing 737 MAX,60.6,FALSE,38,14.7,132
20283,GRU,AMS,13:15,Jueves,9850,Despejado,Alta,Boeing 777,78,TRUE,17,7,779
14245,PTY,GRU,08:15,Miércoles,4630,Niebla,Alta,Boeing 787,84.7,TRUE,14,2.3,382
23531,MDZ,EZE,14:30,Sábado,1040,Despejado,Baja,Airbus A320neo,61.6,FALSE,24,28.6,114
12439,PEI,MDE,08:45,Domingo,140,Lluvia,Baja,Embraer E190,80.9,FALSE,9,19.6,39
15141,MAD,GRU,06:00,Domingo,9350,Nublado,Baja,Boeing 787,35.4,FALSE,42,15,749
12070,GRU,SCL,07:30,Sábado,2620,Tormenta,Media,Airbus A320neo,72.8,TRUE,36,1.9,244
25225,MDE,PTY,18:30,Domingo,715,Nublado,Baja,Airbus A320,80.1,FALSE,27,9,98
23106,EZE,NQN,15:15,Jueves,1150,Despejado,Media,Boeing 757,39.3,FALSE,36,23.5,112
27254,ROS,EZE,06:30,Viernes,295,Despejado,Media,ATR 72,91.4,FALSE,43,27.7,48
16668,GRU,MAD,10:15,Viernes,9350,Despejado,Baja,Boeing 787,77.2,FALSE,13,13.1,737
11079,MDE,GRU,08:15,Domingo,4180,Nublado,Media,Boeing 787,88.7,TRUE,1,25.8,362
22833,BOG,CTG,14:45,Viernes,135,Nublado,Baja,ATR 72,72,FALSE,7,12.4,34
12176,MDE,EZE,07:15,Sábado,4900,Nublado,Media,Boeing 777,56.2,FALSE,43,25.8,395
14126,MDE,UIO,07:30,Miércoles,960,Despejado,Media,Airbus A320neo,79.3,FALSE,20,29.6,112
10625,MDE,BAQ,09:15,Sábado,310,Despejado,Media,Embraer E190,69.7,FALSE,22,10.3,64
20537,EZE,IGR,10:45,Sábado,1100,Despejado,Alta,Airbus A320neo,88.3,TRUE,12,5.5,112
26344,UIO,MDE,02:30,Jueves,960,Despejado,Media,Airbus A320neo,56.5,TRUE,12,22,102
14106,GIG,GRU,04:45,Miércoles,360,Despejado,Media,Embraer E190,31.8,TRUE,47,27.2,59
13551,PEI,BOG,08:15,Jueves,265,Despejado,Media,Airbus A320,89.3,TRUE,10,29.9,66
17537,BOG,UIO,15:30,Viernes,730,Lluvia,Alta,Embraer E190,84.3,FALSE,29,24.3,98
23662,GRU,BSB,16:00,Miércoles,870,Nublado,Alta,Boeing 737 MAX,47.4,FALSE,6,20.5,102
10148,EZE,GIG,08:30,Viernes,1970,Nublado,Media,Airbus A320neo,72.1,FALSE,10,25.1,174
16799,EZE,LIM,07:15,Lunes,3150,Despejado,Media,Boeing 777,65.5,FALSE,45,21.1,262
15787,BSB,GRU,07:30,Martes,870,Despejado,Media,Airbus A320neo,70.4,FALSE,25,7.8,93
27886,PTY,MEX,05:00,Sábado,2280,Nublado,Media,Boeing 757,45.1,FALSE,36,26.3,200
11355,BGA,MDE,07:15,Domingo,295,Despejado,Baja,Embraer E190,37.3,TRUE,4,24.6,54
18757,BOG,UIO,14:00,Lunes,730,Nublado,Media,Airbus A320,64.3,FALSE,7,17.4,99
21011,SCL,GRU,19:15,Miércoles,2620,Nublado,Baja,Airbus A320neo,85.7,FALSE,18,15.7,240
28677,PTY,MDE,08:00,Domingo,715,Lluvia,Baja,Boeing 737,58.1,FALSE,4,10.5,83
29064,MVD,GRU,18:00,Domingo,1550,Lluvia,Media,Embraer E195,55.4,FALSE,30,8.2,165
23196,EZE,NQN,14:00,Jueves,1150,Nublado,Media,Boeing 737 MAX,78.1,TRUE,5,12.5,116
26542,PTY,JFK,00:30,Domingo,3520,Lluvia,Baja,Boeing 777,58.2,TRUE,28,7.3,289
26320,BOG,CTG,17:30,Domingo,135,Nublado,Media,Boeing 737,86.2,TRUE,4,10.2,49
24970,MDE,BGA,16:00,Domingo,295,Lluvia,Baja,Airbus A320,71.4,FALSE,19,19.7,54
16307,MDE,BGA,06:45,Lunes,295,Despejado,Media,ATR 72,15.7,FALSE,25,18.2,45
17585,MEX,GRU,14:15,Lunes,7300,Nublado,Alta,Airbus A330,88.1,TRUE,35,22.5,594
26290,UIO,BOG,03:45,Miércoles,730,Despejado,Baja,ATR 72,56.8,FALSE,37,24.5,92
20456,EZE,CCS,19:30,Domingo,4300,Nublado,Baja,Airbus A330,65.8,TRUE,18,5,364
18224,BOG,CLO,14:45,Sábado,300,Lluvia,Media,Embraer E190,92.4,FALSE,5,5.4,64
29968,LIM,BOG,19:00,Martes,1890,Lluvia,Baja,Airbus A320neo,72.5,TRUE,3,13.9,173
26148,MDE,PTY,18:45,Miércoles,715,Despejado,Baja,Embraer E190,84.1,FALSE,15,10.6,89
12448,PEI,BOG,09:15,Miércoles,265,Despejado,Baja,Airbus A320,74.1,FALSE,20,6.7,55
11888,CCS,BOG,05:30,Domingo,1010,Tormenta,Baja,Airbus A320neo,96.7,TRUE,45,5,107
18819,LIM,EZE,16:30,Lunes,3150,Nublado,Baja,Boeing 777,64.8,FALSE,43,13.5,258
24775,AEP,EZE,20:30,Lunes,35,Despejado,Alta,Airbus A320,83.1,FALSE,47,10.6,23
21873,GRU,GIG,14:15,Lunes,360,Despejado,Baja,Boeing 737,67.9,FALSE,44,14.9,68
10906,EZE,MVD,05:15,Jueves,210,Despejado,Alta,Boeing 737,55,FALSE,11,18.6,49
25001,PEI,MDE,12:45,Domingo,140,Despejado,Media,ATR 72,55.6,TRUE,15,25.8,31
27878,GIG,GRU,00:45,Domingo,360,Despejado,Baja,Boeing 737,41.8,FALSE,13,14.4,64
14897,BGA,MDE,07:00,Viernes,295,Despejado,Media,Boeing 737,81.3,FALSE,45,6.3,50
29425,MDE,BGA,21:15,Martes,295,Lluvia,Media,Airbus A320,52.5,TRUE,4,12.1,59
19860,ROS,EZE,13:30,Domingo,295,Lluvia,Baja,Airbus A320,86.1,FALSE,41,29.7,45
22086,BOG,CLO,16:15,Domingo,300,Despejado,Baja,ATR 72,84.4,FALSE,26,25.4,65
24151,GIG,EZE,18:45,Miércoles,1970,Tormenta,Media,Boeing 737 MAX,53.5,FALSE,24,3.1,174
19595,MDE,PTY,19:00,Jueves,715,Tormenta,Alta,Embraer E190,77.9,TRUE,35,3,77
13103,BOG,GRU,09:00,Jueves,3940,Despejado,Baja,Boeing 777,95.7,FALSE,44,19.4,329
22084,EZE,BOG,13:30,Jueves,4650,Tormenta,Alta,Airbus A350,57.9,FALSE,22,0.9,376
10518,PEI,MDE,08:45,Domingo,140,Despejado,Baja,ATR 72,82.2,FALSE,17,26.2,59
25182,GRU,MVD,17:15,Viernes,1550,Nublado,Baja,Boeing 757,56.9,FALSE,3,28,145
16203,BGA,MDE,08:00,Lunes,295,Lluvia,Alta,ATR 72,54.9,FALSE,12,21.6,59
19884,BOG,LIM,16:45,Miércoles,1890,Niebla,Alta,Boeing 737 MAX,25.9,TRUE,19,0.5,173
20303,GUA,PTY,13:15,Viernes,820,Despejado,Media,Embraer E195,88.8,FALSE,44,20,103
22568,EZE,CCS,14:45,Jueves,4300,Nublado,Baja,Boeing 777,58.7,FALSE,33,20.1,370
19196,GRU,CWB,15:30,Miércoles,410,Despejado,Media,Embraer E190,66.1,FALSE,13,24.2,72
20904,UIO,PTY,16:00,Miércoles,1420,Despejado,Media,Embraer E195,74.3,TRUE,10,22.5,150
20613,ROS,EZE,10:45,Sábado,295,Niebla,Baja,Embraer E190,72,TRUE,41,0.8,51
14751,GRU,BOG,08:15,Martes,3940,Niebla,Baja,Airbus A350,61.5,FALSE,45,1.3,331
27712,CWB,GRU,18:15,Lunes,410,Despejado,Media,Boeing 737,72.9,FALSE,36,29.8,56
28151,EZE,AEP,15:45,Lunes,35,Lluvia,Baja,Airbus A320,82.6,TRUE,36,18.3,51
20160,BGA,MDE,13:00,Sábado,295,Lluvia,Baja,Embraer E190,67.1,TRUE,23,18.1,57
25099,BOG,CLO,02:30,Domingo,300,Tormenta,Baja,Embraer E190,53.9,TRUE,43,2.5,57
18207,PTY,MEX,14:15,Jueves,2280,Lluvia,Baja,Boeing 737 MAX,83.9,FALSE,49,10.8,210
24661,EZE,SCL,20:45,Martes,1140,Despejado,Media,Embraer E195,42.3,FALSE,40,8.6,119
29267,MDE,MIA,20:45,Viernes,2750,Nublado,Media,Boeing 757,74.3,TRUE,12,16.3,233
19810,CLO,MDE,15:45,Domingo,265,Despejado,Baja,Boeing 737,57.9,TRUE,23,9.6,48
16926,GRU,SSA,09:30,Domingo,1940,Niebla,Media,Airbus A320neo,51.5,FALSE,6,0.7,194
22300,BOG,BGA,13:00,Viernes,310,Despejado,Baja,Embraer E190,96.8,TRUE,8,7.3,53
13108,PEI,BOG,07:30,Martes,265,Despejado,Media,Boeing 737,90.4,FALSE,37,19.9,58
12007,PEI,BOG,07:15,Jueves,265,Nublado,Baja,Airbus A320,63.9,TRUE,14,13.7,47
24355,MEX,GRU,22:00,Viernes,7300,Despejado,Media,Airbus A330,65.6,FALSE,36,28.4,575
21867,BOG,PEI,15:15,Miércoles,265,Despejado,Media,ATR 72,49,FALSE,1,15.5,57
12734,EZE,GIG,06:15,Martes,1970,Lluvia,Media,Boeing 737 MAX,57,TRUE,46,5.1,182
22168,PTY,UIO,14:15,Jueves,1420,Nublado,Media,Embraer E195,65.7,FALSE,39,12.1,142
