id_cliente,sexo,provincia,edad,ocupacion,cant_vuelos,clase_preferida,gasto_acumulado,gasto_acumulado_extra,programaMillas,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio,canal_compra
38863,M,Rio de Janeiro,29,Empresario,59,Primera clase,56179.18,7226.09,Sí,246421,10275,21,Web
38867,M,Buenos Aires,40,Ejecutivo,78,Ejecutiva,65787.18,12190.22,Sí,135597,3956,5,Web
38884,M,CABA,62,Ejecutivo,62,Ejecutiva,26338.83,4991.85,Sí,48810,4403,5,Agencia
38890,M,Bahia,29,Ejecutivo,23,Ejecutiva,6867.65,329.41,No,0,9514,6,Web
38894,F,São Paulo,38,Ejecutivo,43,Ejecutiva,21946.71,5073.98,Sí,78513,6857,18,Agencia
38895,M,Salta,34,Empresario,37,Ejecutiva,18021.13,1442.28,No,0,18833,9,Aeropuerto
38920,F,Rio Grande do Sul,56,Profesional independiente,23,Ejecutiva,12286.45,2912.92,Sí,63506,3577,63,Aeropuerto
38922,F,Valle del Cauca,45,Abogado,20,Económica,3176.58,647.09,No,0,13588,27,Aeropuerto
38926,M,Atlántico,43,Empresario,54,Ejecutiva,31859.79,6720.93,Sí,142354,8093,19,Web
38932,F,Santa Fe,36,Empleado,18,Ejecutiva,6380.07,533.56,Sí,39214,1920,8,Web
38937,M,Santander,45,Empresario,17,Primera clase,35021.08,2931.66,Sí,62742,8354,10,App
38942,M,Mendoza,28,Médico,28,Primera clase,35448.01,5044.71,No,0,7786,6,App
38970,M,Buenos Aires,48,Médico,9,Ejecutiva,3123.5,772.36,Sí,16575,9511,35,Web
38988,M,Atlántico,32,Abogado,11,Ejecutiva,9013.8,1493.7,No,0,8555,15,App
39006,M,Mendoza,38,Empresario,48,Primera clase,53291.38,4277.69,No,0,9678,61,Web
39016,F,Chiriquí,52,Ejecutivo,51,Ejecutiva,31527.17,5500.36,No,0,5745,10,App
39035,F,Entre Ríos,30,Empresario,40,Ejecutiva,27957.64,3199.18,Sí,74542,16401,25,Web
39039,F,Cundinamarca,61,Ejecutivo,31,Primera clase,35705.75,7018.79,Sí,133706,8692,29,Web
39044,M,Bahia,34,Empleado,18,Ejecutiva,12111.29,2168.87,Sí,46665,2554,3,Web
39053,M,Tucumán,32,Empresario,33,Ejecutiva,22516.14,2510.82,No,0,25725,2,App
39062,M,Buenos Aires,31,Ejecutivo,75,Ejecutiva,26307.0,1940.65,No,0,10281,26,Web
39123,M,Nariño,24,Empresario,42,Ejecutiva,27400.43,1664.15,Sí,46605,14629,39,Web
39147,M,Panamá,25,Empresario,42,Ejecutiva,24478.4,3961.8,No,0,12047,6,App
39152,F,Buenos Aires,39,Ejecutivo,37,Ejecutiva,10600.64,2204.81,Sí,73956,4154,12,Aeropuerto
39155,M,Valle del Cauca,26,Empresario,30,Ejecutiva,18787.98,3914.85,No,0,12004,0,Web
39163,F,Misiones,39,Ejecutivo,64,Ejecutiva,23661.68,1290.95,Sí,169114,4448,3,Agencia
39192,F,Buenos Aires,35,Médico,28,Ejecutiva,12424.33,1416.38,No,0,12489,14,Web
39194,M,Santa Fe,35,Empresario,18,Primera clase,38261.2,2607.05,No,0,13183,24,Web
39201,F,Valle del Cauca,62,Ejecutivo,67,Económica,7543.4,458.86,Sí,53231,5057,19,Agencia
39204,F,Los Santos,39,Ejecutivo,37,Ejecutiva,18114.35,3985.22,Sí,72844,8892,12,App
39216,M,Buenos Aires,37,Deportista,61,Económica,12866.05,769.8,Sí,54497,1549,2,Web
39263,M,Valle del Cauca,30,Médico,5,Económica,1062.0,157.26,Sí,3794,13550,6,Web
39268,M,Antioquia,42,Contador,22,Ejecutiva,12383.82,3014.17,Sí,39781,1793,0,Agencia
39271,F,Nariño,34,Médico,12,Primera clase,11865.89,758.7,Sí,48581,12077,17,App
39272,F,Tucumán,26,Deportista,29,Ejecutiva,10043.58,766.9,Sí,44125,57310,16,App
39274,F,Bahia,38,Ejecutivo,49,Ejecutiva,30868.7,4614.45,No,0,4105,7,Web
39285,M,Salta,36,Profesional independiente,11,Primera clase,26009.92,3444.84,No,0,4408,59,Web
39295,M,Antioquia,33,Deportista,77,Primera clase,160384.3,18057.7,Sí,144243,12939,22,App
39297,F,Santa Fe,39,Comerciante,24,Primera clase,53574.83,6613.95,No,0,3947,8,App
39306,M,Tucumán,46,Abogado,18,Primera clase,38377.59,8956.59,No,0,3908,14,Web
39310,F,Herrera,35,Ejecutivo,77,Ejecutiva,66047.21,13584.17,Sí,148800,11330,2,App
39315,F,Córdoba,57,Empresario,10,Primera clase,11910.06,1896.03,No,0,8573,8,Agencia
39322,F,Entre Ríos,50,Abogado,19,Ejecutiva,12581.35,1746.62,No,0,12497,2,Web
39324,F,Chaco,49,Empresario,15,Económica,1566.84,319.34,No,0,12163,30,Agencia
39329,F,Entre Ríos,36,Ejecutivo,49,Económica,13803.85,3386.48,Sí,47359,2838,2,Web
39351,M,Valle del Cauca,26,Ejecutivo,34,Ejecutiva,17470.18,4145.24,Sí,41544,5138,4,Web
39353,F,Herrera,37,Empresario,52,Ejecutiva,22471.29,5474.58,Sí,52693,5137,7,App
39361,F,Cundinamarca,46,Deportista,85,Económica,30116.31,3728.18,Sí,95617,6918,4,Agencia
39376,F,Santa Fe,29,Deportista,30,Ejecutiva,21125.01,1557.08,Sí,47560,11843,28,App
39390,M,CABA,46,Ejecutivo,19,Primera clase,21827.19,3664.92,Sí,59233,23120,2,Web
39397,F,Buenos Aires,36,Empresario,48,Primera clase,71183.65,5770.6,No,0,9264,59,Agencia
39416,M,Chaco,48,Abogado,4,Primera clase,5744.09,884.79,Sí,15484,9890,23,App
39429,F,Valle del Cauca,29,Médico,28,Ejecutiva,20873.42,1966.28,No,0,9684,20,Web
39437,M,São Paulo,37,Ejecutivo,74,Económica,11796.42,2258.68,Sí,62643,4834,7,Web
39454,M,Paraná,36,Ejecutivo,77,Ejecutiva,26681.62,6273.09,No,0,4776,42,App
39460,F,Tucumán,26,Deportista,30,Primera clase,70247.2,10154.58,No,0,11607,18,App
39473,M,Veraguas,46,Ejecutivo,52,Económica,8557.04,876.2,Sí,55294,2607,5,App
39479,F,Misiones,40,Empresario,44,Económica,11860.61,2363.34,No,0,11373,34,Web
39512,M,Córdoba,39,Ejecutivo,56,Ejecutiva,19686.84,948.96,Sí,54632,3931,1,Web
39548,F,Cundinamarca,47,Abogado,3,Ejecutiva,672.61,80.45,No,0,9183,8,Web
39556,M,Valle del Cauca,26,Empresario,25,Primera clase,29525.73,4107.97,Sí,70290,8066,8,App
39561,M,Tucumán,29,Empresario,41,Ejecutiva,26743.07,4946.05,Sí,56119,5219,41,Web
39562,F,Córdoba,29,Empresario,16,Ejecutiva,9801.33,558.18,No,0,9143,68,App
39579,M,Nariño,39,Ejecutivo,77,Ejecutiva,42427.25,3332.56,Sí,91416,6514,6,Aeropuerto
39583,M,Entre Ríos,39,Médico,25,Ejecutiva,8547.1,651.87,Sí,48566,7671,49,Web
39587,M,Panamá,41,Deportista,51,Ejecutiva,23813.98,3144.98,Sí,60009,39481,2,App
39595,M,Santa Fe,51,Empresario,46,Primera clase,49909.3,9364.1,No,0,8156,16,Agencia
39622,F,Rio Grande do Sul,38,Médico,24,Ejecutiva,19027.72,1638.8,No,0,8646,7,Web
39625,M,Rio de Janeiro,34,Médico,14,Primera clase,31150.05,2642.3,No,0,7252,26,Aeropuerto
39630,F,CABA,28,Abogado,6,Económica,1263.66,138.92,Sí,6063,9176,0,App
39638,M,Panamá,50,Deportista,47,Ejecutiva,18532.13,1182.12,No,0,11148,8,Web
39640,F,Atlántico,33,Profesional independiente,7,Ejecutiva,3304.78,469.18,No,0,9234,5,Web
39644,F,Misiones,53,Ejecutivo,71,Económica,9640.02,1270.36,Sí,21230,10898,29,App
39645,M,Buenos Aires,41,Ejecutivo,49,Ejecutiva,33449.67,2962.72,Sí,48386,5560,0,App
39653,F,Tucumán,32,Empresario,38,Ejecutiva,29997.33,2480.49,Sí,60962,6431,25,App
39656,M,Chaco,41,Abogado,11,Ejecutiva,4670.15,886.59,No,0,12241,28,Aeropuerto
39665,M,Chaco,29,Empresario,32,Primera clase,36041.2,8415.66,Sí,126737,5532,1,App
39671,M,Minas Gerais,39,Empresario,13,Económica,3165.2,252.49,No,0,11512,21,Web
39677,F,Bolívar,44,Ejecutivo,44,Ejecutiva,20538.17,2802.21,Sí,114613,2386,20,App
39689,M,Misiones,35,Ejecutivo,65,Económica,11555.19,688.67,Sí,44112,6448,14,App
39691,M,Valle del Cauca,47,Ejecutivo,57,Económica,17972.96,2187.9,Sí,45845,6348,5,Web
39708,M,Salta,35,Empleado,22,Ejecutiva,10126.63,1797.43,Sí,47226,1171,22,Web
39717,F,Córdoba,60,Deportista,22,Primera clase,38290.71,3562.79,No,0,8655,23,Agencia
39719,F,Valle del Cauca,45,Empresario,28,Primera clase,26569.52,6239.19,Sí,77036,12271,5,Web
39735,M,Córdoba,35,Ejecutivo,79,Ejecutiva,52344.04,7038.98,No,0,4285,10,Web
39738,F,Santander,28,Empresario,22,Primera clase,46007.3,8685.33,No,0,7255,3,App
39742,F,Chaco,44,Abogado,9,Ejecutiva,2463.15,215.59,Sí,10465,9403,31,App
39743,M,Misiones,37,Ejecutivo,28,Ejecutiva,10626.87,1169.77,No,0,8373,22,App
39746,F,Salta,45,Deportista,85,Ejecutiva,53911.59,11321.25,No,0,1138,4,Web
39748,F,Santa Fe,42,Contador,16,Primera clase,21670.25,3552.59,Sí,52882,3566,15,Web
39750,M,Misiones,46,Ejecutivo,43,Primera clase,46535.32,9238.99,No,0,7938,1,App
39760,M,Nariño,51,Ejecutivo,58,Ejecutiva,30900.0,6703.41,No,0,8802,27,Web
39768,F,Nariño,42,Médico,8,Primera clase,8256.79,377.17,No,0,11561,12,App
39779,F,Pernambuco,46,Médico,22,Ejecutiva,14935.84,2931.21,No,0,8560,16,App
39806,M,Buenos Aires,40,Deportista,88,Primera clase,200780.27,25768.03,No,0,15213,1,Web
39813,M,Rio Grande do Sul,38,Empresario,21,Primera clase,26205.98,4592.86,No,0,12444,25,App
39816,M,Santa Fe,47,Empresario,14,Ejecutiva,6661.56,1111.68,No,0,17930,3,App
39819,F,Tucumán,29,Empresario,53,Primera clase,52102.31,3794.07,Sí,229846,8986,1,App
39840,F,Bolívar,46,Ejecutivo,71,Ejecutiva,40980.08,10099.97,No,0,6154,27,Agencia
39846,F,Córdoba,54,Ingeniero,20,Primera clase,34920.33,6246.82,Sí,58191,7280,8,Web
39850,F,Chaco,47,Deportista,72,Económica,5741.74,1296.11,Sí,55165,1730,13,App
39858,F,CABA,40,Deportista,75,Ejecutiva,55352.86,5713.51,No,0,87327,4,Agencia
39862,F,Bolívar,36,Empresario,52,Primera clase,126235.54,28492.92,No,0,39699,19,Web
39865,M,Valle del Cauca,35,Abogado,19,Primera clase,30678.68,6266.52,No,0,6857,2,Web
39873,F,Los Santos,25,Empresario,25,Primera clase,37232.44,5029.35,No,0,7434,7,App
39880,M,Rio de Janeiro,36,Contador,19,Primera clase,31001.98,1943.22,No,0,4450,36,Agencia
39881,M,CABA,38,Ejecutivo,44,Primera clase,66564.56,12822.86,No,0,14618,1,Agencia
39884,M,Santa Fe,37,Empresario,51,Ejecutiva,30478.23,2212.05,Sí,62878,3319,4,App
39900,F,Nariño,43,Médico,22,Ejecutiva,18141.87,4428.03,No,0,8399,4,App
39904,M,Antioquia,61,Médico,11,Ejecutiva,7493.57,951.19,No,0,12176,4,Web
39907,M,Minas Gerais,29,Empresario,24,Primera clase,32293.47,2460.11,No,0,8741,2,Web
39913,F,Nariño,29,Deportista,83,Económica,17963.64,2800.33,Sí,49756,1100,10,App
39952,F,Buenos Aires,28,Deportista,88,Económica,16034.03,2846.14,Sí,67382,1297,43,Web
39964,M,Buenos Aires,39,Empresario,21,Económica,7068.27,1366.36,No,0,10590,3,Web
39965,M,CABA,35,Ejecutivo,24,Ejecutiva,12474.86,2733.58,Sí,51707,7504,1,Aeropuerto
39974,F,Bolívar,49,Empresario,52,Primera clase,66661.92,15673.92,No,0,9010,61,App
39977,F,Antioquia,37,Profesional independiente,10,Primera clase,21908.93,4582.0,No,0,11800,11,App
39993,M,Santa Fe,40,Abogado,16,Primera clase,27858.72,4041.33,No,0,10143,23,Web
39994,M,Panamá,33,Deportista,88,Económica,16168.81,1541.72,Sí,66584,2255,35,Aeropuerto
40018,F,Rio Grande do Sul,51,Empresario,32,Ejecutiva,23768.24,2968.57,Sí,63130,9673,54,Web
40021,F,Tucumán,40,Médico,29,Ejecutiva,14080.6,1422.58,Sí,49447,7578,6,App
40028,F,Bolívar,40,Deportista,93,Económica,12233.72,1212.44,Sí,69442,2833,16,Agencia
40034,M,Buenos Aires,32,Empresario,24,Primera clase,35769.96,4168.47,Sí,85106,11465,1,Web
40045,F,Tolima,40,Empresario,21,Primera clase,15619.71,2968.94,No,0,15508,9,Web
40051,F,Veraguas,62,Empresario,44,Ejecutiva,13432.08,1923.77,Sí,100023,5492,36,Aeropuerto
40060,F,Bolívar,43,Ejecutivo,71,Económica,7804.46,1352.84,Sí,58227,6126,7,Web
40067,F,CABA,27,Empresario,37,Ejecutiva,13219.18,569.41,Sí,54497,5312,56,Web
40070,F,Misiones,31,Empresario,43,Ejecutiva,31300.95,4698.52,Sí,41954,2078,5,Web
40087,F,Chaco,49,Ejecutivo,77,Primera clase,83338.29,9354.82,Sí,163019,5265,11,Web
40091,M,Colón,43,Empleado,24,Ejecutiva,8235.39,1054.12,Sí,53125,1055,4,Web
40094,M,Santa Fe,48,Profesional independiente,10,Primera clase,8846.97,787.92,No,0,9093,3,Agencia
40113,M,Chaco,29,Abogado,19,Ejecutiva,8802.56,2057.52,No,0,9572,41,App
40157,M,CABA,26,Abogado,11,Primera clase,21254.65,867.18,Sí,42933,11190,11,App
40158,M,Entre Ríos,25,Médico,18,Ejecutiva,7167.74,843.07,Sí,49172,5589,4,Agencia
40167,M,Tolima,39,Profesional independiente,17,Primera clase,25752.97,3728.83,Sí,58697,4679,57,Web
40174,No binario,Santander,40,Ejecutivo,39,Ejecutiva,26715.68,4206.18,Sí,65544,10349,3,Web
40178,M,Bolívar,25,Empresario,50,Ejecutiva,39732.45,5854.0,No,0,4355,72,Web
40184,M,Misiones,30,Empresario,27,Ejecutiva,7651.88,430.74,Sí,69800,11161,50,Agencia
40191,F,Salta,39,Ejecutivo,32,Ejecutiva,9992.8,884.01,Sí,48611,7602,30,App
40200,F,Chaco,44,Médico,11,Ejecutiva,4974.45,982.28,Sí,22824,8940,2,App
40213,M,Colón,39,Abogado,18,Primera clase,41646.95,5659.05,No,0,4208,0,App
40225,F,Tolima,28,Deportista,65,Ejecutiva,43831.21,6793.01,Sí,141135,6616,4,Web
40227,F,Rio Grande do Sul,50,Ingeniero,18,Ejecutiva,13664.12,2110.22,Sí,41793,2820,47,Web
40236,F,Nariño,39,Ejecutivo,75,Ejecutiva,50299.76,4814.07,No,0,8007,7,App
40239,M,Salta,36,Ingeniero,17,Primera clase,43550.75,7620.98,Sí,67020,5307,6,Web
40245,M,Salta,43,Empresario,22,Ejecutiva,14310.26,1666.39,No,0,14147,12,Agencia
40247,M,Rio Grande do Sul,43,Deportista,95,Primera clase,160443.3,25263.78,Sí,338337,8194,17,Web
40279,M,Los Santos,48,Ingeniero,22,Ejecutiva,7765.07,393.65,Sí,58738,3836,7,App
40284,F,Tucumán,41,Empresario,48,Ejecutiva,24955.79,4549.5,No,0,7567,45,Agencia
40307,M,Salta,37,Médico,13,Ejecutiva,10300.77,1060.44,No,0,9187,7,Agencia
40325,F,Mendoza,45,Empresario,12,Primera clase,15064.17,2943.69,No,0,8408,6,Web
40329,M,Atlántico,46,Deportista,95,Económica,23999.56,1396.39,Sí,85722,1632,18,App
40342,M,Salta,30,Ejecutivo,48,Primera clase,53669.38,7378.34,No,0,7251,0,Web
40349,F,Buenos Aires,44,Abogado,20,Primera clase,43144.73,2526.49,No,0,12199,10,App
40357,M,São Paulo,60,Médico,13,Primera clase,12024.85,1009.87,No,0,9703,7,Agencia
40359,M,Herrera,30,Ejecutivo,46,Ejecutiva,28958.41,7200.19,Sí,39674,7015,5,Agencia
40362,M,Mendoza,42,Deportista,67,Primera clase,107360.41,12548.44,Sí,131996,12354,34,Web
40364,F,Córdoba,28,Deportista,90,Económica,29593.39,4999.04,Sí,24372,1279,5,Web
40366,M,São Paulo,31,Deportista,74,Económica,12315.1,1176.29,Sí,62458,1948,1,Agencia
40370,F,Buenos Aires,24,Empresario,56,Ejecutiva,32695.5,6499.28,Sí,123127,10687,68,Web
40377,No binario,Salta,38,Empresario,44,Ejecutiva,25812.88,2163.59,Sí,94072,3894,18,App
40397,M,Tucumán,42,Ejecutivo,28,Ejecutiva,17780.85,906.62,Sí,50923,7400,22,Web
40409,F,Minas Gerais,25,Ejecutivo,41,Primera clase,93940.97,8903.21,No,0,6929,6,Agencia
40422,F,Mendoza,36,Empresario,57,Ejecutiva,29162.89,6352.15,No,0,12333,27,Web
40431,F,Pernambuco,52,Médico,11,Primera clase,12769.39,2763.18,No,0,8508,17,Web
40440,M,Mendoza,33,Ejecutivo,78,Ejecutiva,24567.66,5840.3,Sí,133921,8743,26,Web
40457,M,Chaco,39,Abogado,24,Primera clase,26763.77,6335.89,No,0,6821,60,Aeropuerto
40477,F,Colón,61,Empresario,34,Primera clase,50698.31,9517.35,No,0,19646,3,Web
40480,F,Chaco,25,Empresario,23,Primera clase,18158.28,1339.5,Sí,86682,15094,0,App
40488,M,Veraguas,39,Empresario,39,Ejecutiva,32400.46,2594.0,Sí,45485,5292,13,Agencia
40496,F,Chaco,45,Empresario,31,Ejecutiva,15892.05,3186.73,No,0,9592,73,Web
40505,F,Tucumán,61,Empresario,51,Ejecutiva,25138.87,2160.35,No,0,5776,4,Agencia
40509,M,Antioquia,48,Ejecutivo,59,Ejecutiva,21361.9,3964.24,Sí,64149,13153,14,Agencia
40516,M,Chaco,41,Empresario,34,Primera clase,22582.54,1838.1,No,0,8739,16,Web
40520,M,Misiones,60,Empresario,13,Primera clase,36435.53,3409.23,Sí,30712,4089,23,Aeropuerto
40522,F,Los Santos,37,Médico,28,Ejecutiva,13222.36,978.51,No,0,10277,40,Web
40523,M,Córdoba,51,Empresario,18,Ejecutiva,14470.29,2791.34,Sí,41861,5046,23,Web
40525,M,Santa Fe,47,Empresario,40,Ejecutiva,27191.34,5662.84,Sí,108569,4540,7,Aeropuerto
40528,F,Rio de Janeiro,31,Ejecutivo,68,Ejecutiva,22240.08,987.14,Sí,128695,5845,1,Web
40537,M,Buenos Aires,31,Empresario,37,Ejecutiva,28472.01,3912.54,Sí,72399,3901,0,Web
40544,M,Tucumán,47,Abogado,17,Primera clase,33768.06,3191.23,No,0,7713,19,Web
40551,M,Salta,25,Empresario,40,Primera clase,79619.18,16120.9,Sí,146825,7249,37,App
40561,F,Misiones,44,Ejecutivo,61,Ejecutiva,46035.69,2250.42,No,0,7145,4,App
40567,M,Colón,56,Empresario,20,Ejecutiva,15310.29,2878.74,No,0,10548,23,App
40600,M,Misiones,39,Médico,9,Ejecutiva,3859.88,895.78,No,0,10319,8,Agencia
40608,F,Rio Grande do Sul,35,Médico,29,Ejecutiva,18461.97,4100.35,No,0,9538,6,Web
40614,F,Misiones,43,Ejecutivo,52,Económica,4573.57,523.15,Sí,54595,3667,0,Aeropuerto
40642,M,Bahia,41,Arquitecto,24,Ejecutiva,12720.11,2809.06,Sí,61663,5645,30,Web
40658,F,São Paulo,49,Empresario,59,Ejecutiva,35403.53,2259.82,No,0,3652,11,App
40671,M,Antioquia,44,Ejecutivo,67,Ejecutiva,28794.51,1728.5,No,0,6628,2,Web
40672,M,Nariño,50,Abogado,11,Primera clase,14927.18,1086.39,No,0,8475,0,Web
40674,F,Santa Fe,54,Ejecutivo,22,Ejecutiva,5358.73,1124.57,Sí,27112,8880,10,App
40690,M,Misiones,50,Ejecutivo,34,Ejecutiva,26055.38,1907.94,No,0,3018,1,Web
40693,M,Santa Fe,36,Médico,22,Primera clase,35777.63,4128.38,No,0,6011,2,App
40700,M,Santa Fe,33,Empresario,42,Ejecutiva,10006.65,1136.61,No,0,10670,8,Web
40705,M,Cundinamarca,50,Empresario,52,Económica,16841.2,864.09,Sí,34236,9609,93,App
40707,F,Rio Grande do Sul,38,Ejecutivo,49,Ejecutiva,37566.21,6432.03,No,0,4343,4,Agencia
40730,M,Santander,31,Médico,29,Ejecutiva,14358.17,1134.54,No,0,8703,21,Web
40748,F,Chiriquí,39,Ejecutivo,74,Económica,25601.64,4419.49,Sí,60887,4874,14,Web
40756,M,CABA,47,Ejecutivo,54,Primera clase,112562.41,5287.19,Sí,97590,3812,2,Agencia
40759,F,Mendoza,39,Abogado,23,Primera clase,19525.81,4489.14,Sí,75130,3961,72,App
40780,M,Nariño,25,Ejecutivo,75,Económica,16318.47,2822.75,No,0,8657,3,Web
40797,M,Buenos Aires,36,Abogado,21,Primera clase,26222.59,2886.01,Sí,104915,12906,40,App
40823,F,Santander,48,Médico,17,Primera clase,36593.17,8212.83,Sí,33547,4454,7,App
40829,M,Veraguas,40,Empresario,28,Ejecutiva,22857.09,964.87,Sí,48265,15650,6,Web
40830,M,Tucumán,33,Ejecutivo,44,Ejecutiva,27680.54,1771.94,Sí,51681,6874,12,Web
40848,F,Paraná,25,Ejecutivo,17,Económica,3459.24,753.57,Sí,10947,9069,5,App
40864,No binario,Minas Gerais,41,Profesional independiente,8,Ejecutiva,3477.2,733.73,Sí,16179,8893,8,Agencia
40869,M,Paraná,29,Empresario,50,Ejecutiva,34496.08,7875.82,No,0,3035,11,Web
40902,M,Misiones,34,Ingeniero,24,Primera clase,64983.45,6366.57,No,0,4703,0,Web
40910,M,Antioquia,32,Ingeniero,24,Primera clase,41333.57,6509.57,No,0,10141,10,Web
40914,F,Buenos Aires,27,Comerciante,23,Ejecutiva,11157.75,1684.93,Sí,43311,553,25,Web
40931,F,Minas Gerais,34,Abogado,16,Ejecutiva,8004.2,829.85,No,0,10208,13,Web
40959,M,Herrera,51,Empresario,44,Ejecutiva,28022.67,5390.3,No,0,4456,13,Web
40963,M,Santander,32,Empresario,26,Económica,4495.62,537.93,No,0,14691,30,Agencia
40970,F,Valle del Cauca,45,Médico,19,Ejecutiva,10546.37,1109.9,Sí,47106,5783,1,Aeropuerto
40972,F,Chiriquí,49,Empresario,53,Primera clase,63222.36,13400.74,Sí,219901,7152,4,Web
40987,F,Tucumán,35,Empresario,10,Ejecutiva,4958.74,1191.69,No,0,9863,11,Web
40996,F,Antioquia,45,Empresario,47,Primera clase,63386.26,12018.03,No,0,11639,4,App
41008,M,Mendoza,32,Empresario,44,Primera clase,40974.6,8463.84,Sí,193044,9074,5,Agencia
41009,F,Santander,26,Empresario,39,Primera clase,83915.88,7006.05,No,0,7604,17,Web
41016,M,Atlántico,27,Empresario,28,Primera clase,70016.52,15258.73,No,0,41644,2,App
41024,F,Minas Gerais,33,Médico,28,Ejecutiva,12848.09,2208.12,No,0,9318,6,App
41025,M,Colón,41,Deportista,27,Primera clase,25540.5,1667.51,No,0,17430,6,App
41029,M,Minas Gerais,46,Empresario,18,Ejecutiva,11015.5,2105.2,Sí,20835,13815,7,Web
41031,F,Chaco,36,Médico,21,Primera clase,15177.29,2135.25,Sí,51572,8086,3,App
41037,M,Chaco,40,Ejecutivo,68,Primera clase,121553.44,13566.14,Sí,136063,6419,3,Web
41038,F,Rio Grande do Sul,57,Ejecutivo,49,Ejecutiva,27661.79,2209.19,No,0,5242,5,Agencia
41042,M,Santa Fe,33,Empresario,20,Ejecutiva,6853.75,1033.69,Sí,34368,14165,19,Web
41050,M,Córdoba,26,Ejecutivo,67,Primera clase,53827.87,2551.28,Sí,372953,8300,4,Web
41063,F,Rio Grande do Sul,52,Deportista,82,Económica,18271.79,4408.58,Sí,48052,3107,38,Web
41072,F,Chaco,39,Ejecutivo,63,Ejecutiva,43216.31,1731.19,No,0,9184,36,Web
41075,F,Valle del Cauca,48,Ejecutivo,57,Primera clase,39366.88,3864.01,No,0,8119,14,Agencia
41076,M,Misiones,47,Ejecutivo,60,Ejecutiva,32917.88,7896.78,Sí,98989,6286,6,Web
41078,F,Cundinamarca,26,Empresario,29,Primera clase,38315.55,5873.47,No,0,11482,19,App
41081,M,Pernambuco,42,Ejecutivo,65,Económica,10726.64,655.36,Sí,54008,2487,11,App
41086,F,Entre Ríos,37,Ejecutivo,68,Primera clase,114486.18,12164.03,Sí,379355,9511,0,App
41087,M,Mendoza,42,Arquitecto,19,Primera clase,26263.23,2799.47,No,0,5371,1,App
41098,M,Buenos Aires,50,Ejecutivo,54,Ejecutiva,25250.71,3351.05,Sí,143950,3052,2,Web
41109,F,Entre Ríos,49,Empresario,44,Ejecutiva,20556.56,3724.16,Sí,69526,7952,14,Web
41116,F,Buenos Aires,30,Empresario,30,Ejecutiva,8238.01,1319.25,No,0,8948,1,Web
41139,M,Misiones,28,Empresario,12,Económica,2796.8,178.55,Sí,10838,8773,9,App
41176,F,Salta,46,Empresario,45,Ejecutiva,25670.11,5020.06,Sí,96710,8127,42,Web
41181,M,CABA,47,Ejecutivo,22,Ejecutiva,11147.97,2350.66,Sí,46642,4382,6,Web
41210,M,Chaco,41,Ejecutivo,69,Económica,16552.1,3084.05,Sí,59138,3174,2,App
41214,F,Tucumán,40,Deportista,29,Primera clase,53938.21,4902.04,Sí,88720,37149,53,App
41221,M,Los Santos,58,Ingeniero,18,Primera clase,11772.68,2735.65,Sí,80294,7639,13,Web
41225,M,Valle del Cauca,43,Médico,9,Ejecutiva,2510.46,509.93,No,0,11073,16,App
41231,M,Tucumán,38,Abogado,22,Primera clase,18745.79,2479.47,No,0,10041,25,App
41239,F,Nariño,29,Empresario,59,Ejecutiva,39804.15,6134.61,Sí,114355,3807,2,Aeropuerto
41245,M,Santa Fe,54,Empresario,57,Primera clase,68728.62,9762.3,Sí,125896,7283,9,Web
41287,M,Córdoba,28,Ejecutivo,50,Ejecutiva,35486.6,7531.45,No,0,7264,0,Web
41308,M,Valle del Cauca,24,Ejecutivo,57,Ejecutiva,17880.97,3770.92,No,0,12423,8,App
41319,M,Salta,39,Empresario,51,Primera clase,63986.11,12546.75,No,0,18213,15,Web
41329,M,Bolívar,32,Empresario,24,Ejecutiva,7284.1,779.1,Sí,56457,7941,82,Web
41340,M,Tucumán,44,Empresario,26,Económica,5036.58,646.86,Sí,15060,8369,46,App
41343,F,Misiones,48,Ejecutivo,43,Ejecutiva,34226.87,5200.64,Sí,47915,7213,6,Aeropuerto
41364,F,Tucumán,29,Deportista,97,Económica,24269.03,1550.57,Sí,67850,1005,3,Web
41379,M,Santa Fe,27,Empresario,28,Primera clase,24851.21,5661.58,Sí,87357,7862,48,Web
41381,F,Misiones,29,Empresario,23,Ejecutiva,14225.89,989.8,Sí,46963,1288,3,Web
41385,M,Bahia,48,Empresario,47,Económica,4819.0,314.49,No,0,18340,15,Aeropuerto
41389,F,Santander,59,Deportista,89,Económica,13699.52,2612.45,Sí,59611,5449,0,Web
41404,M,Rio de Janeiro,49,Empresario,56,Primera clase,29225.31,6345.85,Sí,180039,7548,14,Web
41405,F,Mendoza,37,Deportista,61,Económica,9510.64,1206.13,Sí,40959,1561,42,Aeropuerto
41411,F,Misiones,31,Médico,28,Ejecutiva,24321.92,3413.05,Sí,47039,3688,5,App
41414,M,Córdoba,48,Empresario,45,Primera clase,78938.7,19553.29,No,0,7479,12,Web
41425,F,Chaco,26,Deportista,61,Ejecutiva,30166.65,7430.69,Sí,51428,19960,9,Web
41426,F,Bolívar,36,Abogado,9,Económica,2568.04,531.9,No,0,8967,21,Agencia
41430,F,CABA,41,Empresario,26,Ejecutiva,15075.18,2349.0,No,0,8470,4,Agencia
